id,name,state,min_x,min_y,max_x,max_y
316,Dagebüll,Schleswig-Holstein,8.530949227,54.59206758,9.017785918,54.84259054
317,Ellhöft,Schleswig-Holstein,8.728234917,54.78493248,9.127081668,54.99471624
318,Friedrich-Wilhelm-Lübke-Koog,Schleswig-Holstein,8.448818408,54.72878331,8.802708982,54.97580745
319,Holm,Schleswig-Holstein,8.644435702,54.73359099,9.028189943,54.92849174
320,Humptrup,Schleswig-Holstein,8.646755006,54.75612182,9.051880147,54.99204938
321,Karlum,Schleswig-Holstein,8.795855379,54.70706321,9.180747989,54.93113831
322,Klanxbüll,Schleswig-Holstein,8.408343733,54.75877866,8.854168427,54.97717617
323,Klixbüll,Schleswig-Holstein,8.687854216,54.68749553,9.098157741,54.913301
324,Ladelund,Schleswig-Holstein,8.839434794,54.72229572,9.237203362,54.9647608
325,Leck,Schleswig-Holstein,8.75955275,54.65052815,9.169441502,54.89193959
326,Lexgaard,Schleswig-Holstein,8.763312218,54.73066178,9.124901883,54.93543648
327,Neukirchen,Schleswig-Holstein,8.534300717,54.74968812,8.971260182,54.97731274
328,Niebüll,Schleswig-Holstein,8.595355191,54.66984585,9.014869064,54.93066537
329,Risum-Lindholm,Schleswig-Holstein,8.635438321,54.62588104,9.078393489,54.88543886
330,Rodenäs,Schleswig-Holstein,8.444876138,54.78562507,8.898812762,55.00072901
331,Sprakebüll,Schleswig-Holstein,8.8490789,54.66513314,9.265601596,54.87350301
332,Stadum,Schleswig-Holstein,8.847007979,54.62417711,9.235625902,54.85889271
333,Stedesand,Schleswig-Holstein,8.685490305,54.62113533,9.093964109,54.85302322
334,Süderlügum,Schleswig-Holstein,8.675635994,54.75491505,9.121230306,54.99192339
335,Tinningstedt,Schleswig-Holstein,8.756807735,54.70410514,9.123576351,54.9161182
336,Uphusum,Schleswig-Holstein,8.636778513,54.74431319,9.030149622,54.94526986
337,Westre,Schleswig-Holstein,8.800850683,54.74982001,9.190720018,54.98633107
338,Galmsbüll,Schleswig-Holstein,8.52844993,54.63237332,8.973213156,54.89974932
339,Emmelsbüll-Horsbüll,Schleswig-Holstein,8.486139912,54.70108418,8.920474865,54.94165036
340,Enge-Sande,Schleswig-Holstein,8.772895319,54.60453382,9.237384926,54.83378515
341,Arlewatt,Schleswig-Holstein,8.880850915,54.43771676,9.25425494,54.65504538
342,Drage,Schleswig-Holstein,8.946066214,54.22698824,9.340430034,54.46779399
343,Elisabeth-Sophien-Koog,Schleswig-Holstein,8.700417699,54.40625678,9.05287834,54.61325079
344,Fresendelf,Schleswig-Holstein,9.071400801,54.29423708,9.41764972,54.49270414
345,Hattstedt,Schleswig-Holstein,8.849204945,54.41623197,9.203931019,54.62570386
346,Hattstedtermarsch,Schleswig-Holstein,8.719605354,54.42746683,9.21365402,54.65671764
347,Horstedt,Schleswig-Holstein,8.891942244,54.4108394,9.257451182,54.63222925
348,Hude,Schleswig-Holstein,9.051115816,54.28660729,9.388124181,54.49277255
349,Koldenbüttel,Schleswig-Holstein,8.871560241,54.27261265,9.292153995,54.51830969
350,Mildstedt,Schleswig-Holstein,8.931620762,54.35809288,9.302914835,54.57300957
351,Nordstrand,Schleswig-Holstein,8.635461087,54.37033511,9.114917379,54.64553249
352,Oldersbek,Schleswig-Holstein,8.991828247,54.32928256,9.348880195,54.55522634
353,Olderup,Schleswig-Holstein,8.882836223,54.42657346,9.293058465,54.64928132
354,Ostenfeld (Husum),Schleswig-Holstein,9.037688278,54.33114147,9.481375046,54.56581889
355,Ramstedt,Schleswig-Holstein,8.991926036,54.2954172,9.348455729,54.51118196
356,Rantrum,Schleswig-Holstein,8.960420628,54.33038164,9.32677553,54.57556024
357,Schwabstedt,Schleswig-Holstein,8.956325551,54.29203249,9.432376591,54.51250519
358,Seeth,Schleswig-Holstein,8.958886357,54.26578111,9.361211842,54.48064133
359,Simonsberg,Schleswig-Holstein,8.779658101,54.33835791,9.18334836,54.56420421
360,Süderhöft,Schleswig-Holstein,9.076930514,54.28117974,9.41804308,54.48063832
361,Südermarsch,Schleswig-Holstein,8.854573704,54.31911863,9.295649318,54.55954839
362,Uelvesbüll,Schleswig-Holstein,8.757694017,54.3012611,9.12986076,54.52290256
363,Winnert,Schleswig-Holstein,9.028600893,54.32284134,9.443909574,54.53806876
364,Wisch,Schleswig-Holstein,8.985689797,54.31378161,9.328335916,54.51272308
365,Wittbek,Schleswig-Holstein,9.015080253,54.37072153,9.476130086,54.58111778
366,Witzwort,Schleswig-Holstein,8.797957344,54.28612569,9.217483629,54.52385227
367,Wobbenbüll,Schleswig-Holstein,8.834562567,54.41632217,9.194078115,54.6243942
368,Ahrenshöft,Schleswig-Holstein,8.885307597,54.4608826,9.269216359,54.66161551
369,Almdorf,Schleswig-Holstein,8.835207424,54.47560523,9.184059124,54.69027184
370,Bargum,Schleswig-Holstein,8.750253946,54.586544,9.182621975,54.81997576
371,Bohmstedt,Schleswig-Holstein,8.867552835,54.47528039,9.258051992,54.68486517
372,Bordelum,Schleswig-Holstein,8.705383126,54.52431125,9.186297929,54.76894232
373,Bredstedt,Schleswig-Holstein,8.784249176,54.51250234,9.147193783,54.73784689
374,Breklum,Schleswig-Holstein,8.797768174,54.49798998,9.178057549,54.71743385
375,Drelsdorf,Schleswig-Holstein,8.86152802,54.50244653,9.27415147,54.71587315
376,Goldebek,Schleswig-Holstein,8.967007857,54.57513154,9.331187071,54.79091906
377,Goldelund,Schleswig-Holstein,8.913845611,54.56661788,9.281255819,54.78881797
378,Högel,Schleswig-Holstein,8.872458134,54.53272173,9.25466434,54.75897357
379,Joldelund,Schleswig-Holstein,8.931255595,54.53312149,9.348099723,54.75977083
380,Kolkerheide,Schleswig-Holstein,8.948293626,54.52889435,9.296115139,54.72436203
381,Langenhorn,Schleswig-Holstein,8.668408163,54.56178331,9.157440214,54.81378138
382,Lütjenholm,Schleswig-Holstein,8.857250416,54.57484447,9.228017443,54.79054126
383,Ockholm,Schleswig-Holstein,8.598860165,54.56219586,9.016677676,54.78155575
384,Sönnebüll,Schleswig-Holstein,8.831503422,54.53019415,9.188395805,54.73380673
385,Struckum,Schleswig-Holstein,8.801244315,54.46987978,9.172346669,54.69183494
386,Vollstedt,Schleswig-Holstein,8.863209638,54.52609087,9.233264119,54.73051388
387,Ahrensbök,Schleswig-Holstein,10.2975299,53.84762124,10.80718083,54.16480514
388,Bad Schwartau,Schleswig-Holstein,10.49172335,53.81073029,10.88197568,54.0427629
389,Bosau,Schleswig-Holstein,10.26613983,53.96886026,10.75121697,54.22341081
390,Dahme,Schleswig-Holstein,10.89586601,54.10654448,11.24614719,54.33619866
391,Eutin,Schleswig-Holstein,10.39176588,54.01984982,10.84277989,54.28273629
392,Grömitz,Schleswig-Holstein,10.73487324,54.04315655,11.20003828,54.31162728
393,Grube,Schleswig-Holstein,10.83929195,54.11770087,11.23669792,54.35951805
394,Heiligenhafen,Schleswig-Holstein,10.76871972,54.2600745,11.17950421,54.47426094
395,Kellenhusen (Ostsee),Schleswig-Holstein,10.86703079,54.08759954,11.23414094,54.30443281
396,Malente,Schleswig-Holstein,10.32971453,54.04384179,10.82970613,54.3242113
397,Neustadt in Holstein,Schleswig-Holstein,10.63288209,53.99457194,11.04740915,54.22070053
398,Oldenburg in Holstein,Schleswig-Holstein,10.64596552,54.16832654,11.08603744,54.42853842
399,Ratekau,Schleswig-Holstein,10.50998604,53.82557194,11.00305441,54.10753519
400,Stockelsdorf,Schleswig-Holstein,10.38217475,53.78969376,10.84160748,54.07136483
401,Süsel,Schleswig-Holstein,10.43834485,53.95645723,10.91298741,54.23652693
402,Timmendorfer Strand,Schleswig-Holstein,10.58797483,53.85008432,11.00102205,54.09901277
403,Scharbeutz,Schleswig-Holstein,10.45688134,53.88707206,10.92400375,54.15070294
404,Fehmarn,Schleswig-Holstein,10.85031717,54.31151876,11.46588653,54.62563989
405,Göhl,Schleswig-Holstein,10.76392474,54.15992169,11.16903341,54.39666435
406,Gremersdorf,Schleswig-Holstein,10.68901199,54.21137599,11.16166349,54.46765552
407,Großenbrode,Schleswig-Holstein,10.84456001,54.25289664,11.28481589,54.48663448
408,Heringsdorf,Schleswig-Holstein,10.80466998,54.1570199,11.23757153,54.40385756
409,Neukirchen,Schleswig-Holstein,10.81690567,54.20507404,11.22933632,54.44511956
410,Wangels,Schleswig-Holstein,10.54643129,54.1284227,11.01927302,54.40594185
411,Beschendorf,Schleswig-Holstein,10.69874333,54.08403449,11.0577021,54.30499641
412,Damlos,Schleswig-Holstein,10.72759263,54.14039186,11.08696829,54.35964127
413,Harmsdorf,Schleswig-Holstein,10.62797573,54.10712322,11.01098067,54.35252064
414,Kabelhorst,Schleswig-Holstein,10.75778449,54.11319528,11.10040187,54.33076959
415,Lensahn,Schleswig-Holstein,10.65036337,54.08819259,11.07182914,54.35280372
416,Manhagen,Schleswig-Holstein,10.73714356,54.08223883,11.1000028,54.29925392
417,Riepsdorf,Schleswig-Holstein,10.76574877,54.11574699,11.18295282,54.35629748
418,Altenkrempe,Schleswig-Holstein,10.57156302,54.01142532,11.00279917,54.2641363
419,Kasseedorf,Schleswig-Holstein,10.49900511,54.02715511,10.9319294,54.29160696
420,Schashagen,Schleswig-Holstein,10.66424117,54.00870608,11.09776421,54.27736893
421,Schönwalde am Bungsberg,Schleswig-Holstein,10.54580922,54.0658503,10.98417231,54.32468292
422,Sierksdorf,Schleswig-Holstein,10.55945736,53.96423999,10.9525882,54.20077255
423,Barmstedt,Schleswig-Holstein,9.580225627,53.68068028,9.982671198,53.91502876
424,Bönningstedt,Schleswig-Holstein,9.727353476,53.56245063,10.09625337,53.78546555
425,Elmshorn,Schleswig-Holstein,9.471699954,53.63585361,9.87301705,53.87133877
426,Halstenbek,Schleswig-Holstein,9.647937441,53.51959162,10.03442717,53.7372163
427,Hasloh,Schleswig-Holstein,9.733853551,53.5875825,10.10384061,53.80961166
428,Helgoland,Schleswig-Holstein,7.7174647,54.08313529,8.073634772,54.27963218
429,Pinneberg,Schleswig-Holstein,9.612611832,53.51945401,9.978705403,53.77371709
430,Quickborn,Schleswig-Holstein,9.674664135,53.61377606,10.13526842,53.85928763
431,Rellingen,Schleswig-Holstein,9.657956236,53.5319944,10.04771397,53.76385299
432,Schenefeld,Schleswig-Holstein,9.63847457,53.49470448,10.01907057,53.70520805
433,Tornesch,Schleswig-Holstein,9.54602776,53.5829678,9.932165046,53.8144768
434,Uetersen,Schleswig-Holstein,9.461421423,53.58132382,9.857470633,53.79274653
435,Wedel,Schleswig-Holstein,9.494587885,53.46829095,9.909882065,53.70907915
436,Klein Nordende,Schleswig-Holstein,9.477037658,53.61870185,9.867229205,53.82943113
437,Klein Offenseth-Sparrieshoop,Schleswig-Holstein,9.49842054,53.68516205,9.875128532,53.92384705
438,Kölln-Reisiek,Schleswig-Holstein,9.530443059,53.65449094,9.891434432,53.86115601
439,Seester,Schleswig-Holstein,9.418274026,53.60996445,9.79343188,53.83375854
440,Raa-Besenbek,Schleswig-Holstein,9.412591066,53.63215703,9.789120962,53.86051395
441,Seestermühe,Schleswig-Holstein,9.344729091,53.57992108,9.736889575,53.80776553
442,Seeth-Ekholt,Schleswig-Holstein,9.558464263,53.63318269,9.917250525,53.84164537
443,Bokel,Schleswig-Holstein,9.556259937,53.75516193,9.943839947,53.98240244
444,Brande-Hörnerkirchen,Schleswig-Holstein,9.5209155,53.73468481,9.902831639,53.95947768
445,Osterhorn,Schleswig-Holstein,9.523476193,53.76806874,9.871587389,53.98051145
446,Westerhorn,Schleswig-Holstein,9.493930501,53.75829355,9.852457708,53.9791993
447,Bevern,Schleswig-Holstein,9.577662531,53.64821361,9.949925526,53.85545762
448,Bilsen,Schleswig-Holstein,9.707192387,53.65925671,10.05310984,53.8714569
449,Bokholt-Hanredder,Schleswig-Holstein,9.530993689,53.67622085,9.898251392,53.8866083
450,Bullenkuhlen,Schleswig-Holstein,9.572450932,53.66728318,9.922369665,53.86768863
451,Ellerhoop,Schleswig-Holstein,9.589983827,53.61722353,9.9711085,53.83567549
452,Groß Offenseth-Aspern,Schleswig-Holstein,9.538245432,53.70369313,9.905090645,53.92499831
453,Heede,Schleswig-Holstein,9.615629085,53.66894502,10.01147413,53.91865123
454,Hemdingen,Schleswig-Holstein,9.638626589,53.63944989,10.01832624,53.87553831
455,Langeln,Schleswig-Holstein,9.67740762,53.68925373,10.0345191,53.91222911
456,Lutzhorn,Schleswig-Holstein,9.591412421,53.71098433,9.981779617,53.95011076
457,Borstel-Hohenraden,Schleswig-Holstein,9.642877745,53.58612266,10.00916405,53.8323525
458,Ellerbek,Schleswig-Holstein,9.697564555,53.54500207,10.05790945,53.76722277
459,Kummerfeld,Schleswig-Holstein,9.615745514,53.59389565,9.956709496,53.81360723
460,Prisdorf,Schleswig-Holstein,9.594237766,53.57342775,9.930916362,53.78673826
461,Tangstedt,Schleswig-Holstein,9.67007831,53.57347617,10.03990869,53.80079276
462,Appen,Schleswig-Holstein,9.544107228,53.52831404,9.92886116,53.76959597
463,Groß Nordende,Schleswig-Holstein,9.446349362,53.599965,9.809395809,53.79905403
464,Haselau,Schleswig-Holstein,9.369905525,53.54549353,9.792103433,53.76472226
465,Haseldorf,Schleswig-Holstein,9.409961639,53.5210299,9.799340616,53.74519672
466,Heidgraben,Schleswig-Holstein,9.501623364,53.60570775,9.856997921,53.80506199
467,Heist,Schleswig-Holstein,9.488875154,53.54214983,9.866094576,53.75509028
468,Hetlingen,Schleswig-Holstein,9.395890513,53.49825533,9.813649123,53.72859737
469,Holm,Schleswig-Holstein,9.497604161,53.51672787,9.906568155,53.73127407
470,Moorrege,Schleswig-Holstein,9.432693834,53.56201103,9.851458603,53.76846574
471,Neuendeich,Schleswig-Holstein,9.42154691,53.582487,9.793220998,53.79066095
472,Ascheberg (Holstein),Schleswig-Holstein,10.12686044,54.02857875,10.52857449,54.26893581
473,Bönebüttel,Schleswig-Holstein,9.864440125,53.96574495,10.27401093,54.18690319
474,Bösdorf,Schleswig-Holstein,10.27998862,54.01469243,10.69409519,54.25784623
475,Plön,Schleswig-Holstein,10.17787023,53.99277749,10.64800027,54.26879919
476,Preetz,Schleswig-Holstein,10.07990354,54.10951438,10.4662663,54.34719042
477,Schwentinental,Schleswig-Holstein,10.03540453,54.16002714,10.44583363,54.40875162
478,Behrensdorf (Ostsee),Schleswig-Holstein,10.41860002,54.21614738,10.80634535,54.45472051
479,Blekendorf,Schleswig-Holstein,10.45091151,54.15362692,10.88231123,54.4062779
480,Dannau,Schleswig-Holstein,10.37766758,54.1381409,10.75900391,54.34280318
481,Giekau,Schleswig-Holstein,10.27468076,54.15988611,10.71537754,54.43451355
482,Helmstorf,Schleswig-Holstein,10.39886903,54.15728676,10.77745004,54.38171993
483,Högsdorf,Schleswig-Holstein,10.44269372,54.12643926,10.81617272,54.35935337
484,Hohenfelde,Schleswig-Holstein,10.32268677,54.26044478,10.69353661,54.47900025
485,Hohwacht (Ostsee),Schleswig-Holstein,10.44761121,54.19182657,10.83468572,54.42585627
486,Kirchnüchel,Schleswig-Holstein,10.49539723,54.10148891,10.86895088,54.32585985
487,Klamp,Schleswig-Holstein,10.36696925,54.1754175,10.73580322,54.39304171
488,Kletkamp,Schleswig-Holstein,10.47151281,54.1333222,10.86968457,54.35280057
489,Lütjenburg,Schleswig-Holstein,10.39811301,54.19309441,10.76798542,54.39868986
490,Panker,Schleswig-Holstein,10.36401926,54.21380106,10.74870065,54.4696774
491,Schwartbuck,Schleswig-Holstein,10.27798117,54.26201615,10.64842982,54.49305877
492,Tröndel,Schleswig-Holstein,10.32901133,54.23570977,10.70213437,54.4462249
493,Dersau,Schleswig-Holstein,10.13926453,54.01210772,10.50140202,54.21963164
494,Dörnick,Schleswig-Holstein,10.16510384,54.06057635,10.54549329,54.2682336
495,Grebin,Schleswig-Holstein,10.29927546,54.08327176,10.69198608,54.34930255
496,Kalübbe,Schleswig-Holstein,10.08906617,54.02115173,10.47558169,54.23962547
497,Lebrade,Schleswig-Holstein,10.23773581,54.0920472,10.62638045,54.33147275
498,Nehmten,Schleswig-Holstein,10.19202028,53.98094726,10.57031339,54.22654293
499,Rantzau,Schleswig-Holstein,10.32746011,54.1153642,10.70276091,54.357224
500,Rathjensdorf,Schleswig-Holstein,10.21712803,54.07651652,10.61050163,54.28933614
501,Wittmoldt,Schleswig-Holstein,10.18171716,54.07298761,10.53614965,54.28151696
502,Barmissen,Schleswig-Holstein,9.994713835,54.09496668,10.3408162,54.31098996
503,Boksee,Schleswig-Holstein,9.943992568,54.14390139,10.30415451,54.34750782
504,Bothkamp,Schleswig-Holstein,9.963532219,54.05328824,10.32020055,54.30359257
505,Großbarkau,Schleswig-Holstein,9.998175221,54.12089849,10.34013893,54.3241504
506,Honigsee,Schleswig-Holstein,9.991090099,54.12408989,10.36271135,54.34866169
507,Kirchbarkau,Schleswig-Holstein,9.98209469,54.09971642,10.31405137,54.30773273
508,Klein Barkau,Schleswig-Holstein,9.969051661,54.12386274,10.3130127,54.3314999
509,Kühren,Schleswig-Holstein,10.07386712,54.06925048,10.44538665,54.30345072
510,Lehmkuhlen,Schleswig-Holstein,10.13610564,54.09814317,10.56078818,54.35684231
511,Löptin,Schleswig-Holstein,10.04693437,54.07331139,10.39884093,54.29874585
512,Nettelsee,Schleswig-Holstein,10.009513,54.06641192,10.36158681,54.27685494
513,Pohnsdorf,Schleswig-Holstein,10.02276888,54.12070908,10.42696476,54.37217122
514,Postfeld,Schleswig-Holstein,10.02971661,54.0938446,10.38558402,54.31194915
515,Rastorf,Schleswig-Holstein,10.08804488,54.17058962,10.52567661,54.39241853
516,Schellhorn,Schleswig-Holstein,10.1316531,54.11337457,10.51338928,54.32885631
517,Wahlstorf,Schleswig-Holstein,10.12798065,54.07933776,10.50721574,54.30415512
518,Warnau,Schleswig-Holstein,9.98543503,54.08818142,10.33097287,54.29020367
519,Barsbek,Schleswig-Holstein,10.1376747,54.28899675,10.48804506,54.51850143
520,Bendfeld,Schleswig-Holstein,10.24809403,54.25672146,10.59125288,54.46450038
521,Brodersdorf,Schleswig-Holstein,10.07561937,54.28975593,10.4212667,54.4935073
522,Fahren,Schleswig-Holstein,10.16518353,54.25510159,10.51134687,54.45482572
523,Fiefbergen,Schleswig-Holstein,10.16355355,54.27049089,10.52032382,54.48102156
524,Höhndorf,Schleswig-Holstein,10.20111043,54.26046021,10.54907065,54.47279068
525,Köhn,Schleswig-Holstein,10.26480423,54.22766867,10.64842784,54.45539176
526,Krokau,Schleswig-Holstein,10.16507075,54.29133289,10.52059883,54.49708564
527,Krummbek,Schleswig-Holstein,10.22562537,54.26284138,10.56963308,54.4872758
528,Laboe,Schleswig-Holstein,10.0551146,54.29727249,10.40682456,54.50603983
529,Lutterbek,Schleswig-Holstein,10.10835928,54.29028281,10.4555771,54.49089987
530,Passade,Schleswig-Holstein,10.15117157,54.24702834,10.4918607,54.46893989
531,Prasdorf,Schleswig-Holstein,10.12590266,54.2754363,10.466724,54.48406824
532,Probsteierhagen,Schleswig-Holstein,10.08481176,54.24509853,10.46829024,54.47607957
533,Schönberg (Holstein),Schleswig-Holstein,10.20358855,54.29358192,10.57482581,54.52105143
534,Stakendorf,Schleswig-Holstein,10.24847132,54.28309741,10.60011844,54.5022576
535,Stein,Schleswig-Holstein,10.08710881,54.30904742,10.43896339,54.50942968
536,Stoltenberg,Schleswig-Holstein,10.15586626,54.23616449,10.54397153,54.4433601
537,Wendtorf,Schleswig-Holstein,10.11768988,54.30939912,10.46071198,54.52226265
538,Wisch,Schleswig-Holstein,10.14912283,54.31073316,10.52936581,54.52559453
539,Dobersdorf,Schleswig-Holstein,10.09735706,54.19204298,10.4819571,54.44314665
540,Lammershagen,Schleswig-Holstein,10.24823339,54.16387315,10.66385395,54.40880114
541,Martensrade,Schleswig-Holstein,10.19571011,54.15322146,10.58327281,54.40835409
542,Mucheln,Schleswig-Holstein,10.25043989,54.1270801,10.62377205,54.35449016
543,Schlesen,Schleswig-Holstein,10.14985085,54.20302871,10.50701136,54.4307287
544,Selent,Schleswig-Holstein,10.24718191,54.18617608,10.59642408,54.38916445
545,Fargau-Pratjau,Schleswig-Holstein,10.17728224,54.20094485,10.58813545,54.45106831
546,Heikendorf,Schleswig-Holstein,10.02464192,54.25754772,10.40750693,54.48257332
547,Mönkeberg,Schleswig-Holstein,10.01996836,54.25126787,10.36850745,54.44435801
548,Schönkirchen,Schleswig-Holstein,10.04682421,54.20740442,10.42435511,54.43860774
